particle_id,impact_parameter,scattering_angle_sim,scattering_angle_theory,initial_energy,final_energy,relative_energy_error,final_x,final_y,final_vx,final_vy
110,-7.602032805748072,-0.260114092391009,-0.2615856202142316,0.5049963919776846,0.5049963919776738,2.1545075992953472e-14,191.321613390864,-58.785705683114955,0.9663607571027198,-0.25719083888592664
111,5.413477484657409,0.36342283057808955,0.3653300536336153,0.5049981693971682,0.5049981693971654,5.716020451066596e-15,185.01613189399598,76.15629910652864,0.9346856529760446,0.35547561177881437
112,3.62638449501648,0.5355049850695733,0.5381392369674945,0.5049991782860769,0.5049991782860795,5.2763160291539006e-15,170.15516771621355,105.17583366319317,0.860011142711166,0.5102754477846648
113,4.444629882184128,0.44037495575044333,0.44261101454635,0.5049987657862112,0.5049987657862072,7.9144805085377e-15,179.0247308449507,89.27678432010025,0.9045919162404182,0.4262786887684936
114,6.0971507706506545,0.3233911211397649,0.3251274215718908,0.5049976781653068,0.504997678165299,1.560914795386111e-14,187.69565538331952,69.33803368636536,0.9481632434562355,0.3177837229235769
115,3.3940042593338067,0.5702832736952163,0.573059171240455,0.5049992802014058,0.504999280201396,1.9566334659374404e-14,166.5200710393197,110.83278124098749,0.841748147243644,0.5398705600053461
116,7.4066970108739385,0.26690352008529294,0.2684028887833762,0.504996574825226,0.5049965748252125,2.6601563788058676e-14,190.96939109154962,59.89482737707867,0.9645923138454149,0.2637458957598502
117,6.971773090612936,0.2833601210399832,0.2849276650116825,0.5049969649145098,0.5049969649145165,1.3190847887330623e-14,190.08277229974914,62.61265227612822,0.9601216178766131,0.27958340079596333
118,-6.790858814750327,-0.2908133396862125,-0.29241203571372326,0.5049971202545769,0.5049971202545669,1.9786265744623025e-14,189.66214144588952,-63.854142130712994,0.9580111594272814,-0.28673156122538146
119,-5.272184678637772,-0.3729478940983615,-0.3748959066130622,0.5049982636591774,0.504998263659178,1.0992344969471463e-15,184.33358838515787,-77.78343055980561,0.9312573699458692,-0.3643622894679218
120,6.343574591252218,0.3110224901802146,0.3127063154284976,0.5049974868374043,0.5049974868373974,1.36305287295266e-14,188.46912230416478,67.24766449195393,0.9520213081566913,0.3060322785170955
121,-6.122601205222082,-0.32206879810869044,-0.3237994721746586,0.5049976587551107,0.5049976587551072,7.035109207354412e-15,187.786689020107,-69.11644418009666,0.9485828159922716,-0.3165297303907531
122,6.455828440186416,0.30569362035385395,0.30735492207124077,0.5049973971762659,0.5049973971762728,1.363053114959595e-14,188.78496547236563,66.34752839168205,0.953638438433947,0.30095471208233215
123,2.3734627599075426,0.7938953495978125,0.7975081265518664,0.5049996479543423,0.5049996479543412,2.1984629674940552e-15,138.52715653946885,144.28704309098487,0.7010730349598514,0.7130897284903647
124,-5.172786665654825,-0.3799494595711513,-0.3819274574133869,0.5049983284809485,0.5049983284809485,0.0,183.82493307681247,-78.9812650683908,0.9286835483510134,-0.3708736007145551
125,1.703790944833211,1.0571218636282447,1.0615022869462032,0.5049998185784006,0.5049998185784107,2.0006006244773417e-14,96.79414154471837,175.02952081457045,0.4913808587799767,0.8709449142222142
126,-5.6339963371338895,-0.3494813027894436,-0.35132886861152296,0.5049980173102709,0.5049980173102754,8.793880265419222e-15,185.99002429398806,-73.77883172968178,0.9395506731782689,-0.3424105939151342
127,4.61287895854802,0.42479237163802097,0.4269621055826508,0.5049986706145998,0.5049986706146132,2.6601453389204267e-14,180.32452645374264,86.62957981092016,0.9111243421668674,0.41213162413562393
128,-3.076266737493758,-0.6255935963347552,-0.6285892280927091,0.5049994086413631,0.5049994086413572,1.1651859249387987e-14,160.32704743087302,-119.61321635670006,0.810615797752071,-0.5855786504249352
129,-2.615710074207894,-0.7269423929793434,-0.7303198858854381,0.5049995724336507,0.5049995724336563,1.1212162810954098e-14,147.7053201999785,-134.87361205329913,0.7472099836733797,-0.6645881086287571
130,6.141037491851775,0.321117566775222,0.32284420254506,0.5049976446440142,0.5049976446440173,6.155720728443768e-15,187.84250547756858,68.95393998111533,0.9488833793058855,0.3156272322025873
131,3.3354612490968156,0.5797483909680126,0.5825623957074815,0.5049993048136531,0.5049993048136496,6.815239830098349e-15,165.49439702283078,112.35412569581105,0.8366005488243565,0.5478134825204474
132,-7.695869512051306,-0.2569729640739672,-0.2584316732415031,0.5049963024551277,0.504996302455131,6.59543259561078e-15,191.4850337284433,-58.2761411575792,0.9671639466015761,-0.2541541352607256
133,6.106770640518619,0.3228900419385843,0.32462421005888287,0.5049976708380316,0.5049976708380244,1.429006523552473e-14,187.73018588780963,69.25405470446687,0.9483224306927344,0.3173086020792967
134,4.728948090124892,0.41466046779569454,0.4167869676194559,0.5049986029014062,0.5049986029014022,7.914483061314296e-15,181.15241392785722,84.90709356898456,0.9152533379469178,0.40287927238619736
135,-6.15799176533554,-0.32024770457276314,-0.3219706415276075,0.5049976316299051,0.5049976316299024,5.276332188926224e-15,187.90209007682594,-68.80827069816175,0.9491576975969573,-0.31480175660620197
136,1.3052765140548632,1.3026456968367377,1.3074781770084043,0.5049998935192279,0.5049998935192128,2.98990818189692e-14,51.73140079828239,193.19945689654796,0.26494862023536003,0.9642625610587079
137,7.83314431401223,0.25251105345674363,0.2539516414616801,0.5049961695219041,0.5049961695219136,1.8906911751064695e-14,191.70317951522358,57.55263351225519,0.9682881869027562,0.24983618405371733
138,-5.567480947889259,-0.3535738460564656,-0.3554389159975506,0.5049980638224594,0.5049980638224518,1.4949595074299583e-14,185.7070806667671,-74.4760700703529,0.9381414169176044,-0.34625284465997125
139,7.081622041397418,0.2790166538590324,0.28056611693210726,0.5049968686084711,0.5049968686084707,8.793900268604818e-16,190.32277842562664,61.89207461235961,0.9613269211342047,0.2754105206003675
140,2.3503271038422415,0.8009053466568208,0.8045419073969412,0.5049996547834122,0.5049996547834125,4.3969258755288324e-16,137.5244763215871,145.23387752618098,0.6960569826144232,0.7179865730193962
141,5.592358052819287,0.35203216901810047,0.3538906457997524,0.5049980464911688,0.5049980464911724,7.254950799749454e-15,185.8116887712017,74.21251458000832,0.938674076652179,0.3448061097248727
142,5.61538697598845,0.35061682479625533,0.35246925035080323,0.5049980303787533,0.5049980303787545,2.1984700094621728e-15,185.90659419038744,73.97033684796139,0.9391611048431864,0.3434771992991932
143,7.748318301712647,0.25524984378042803,0.2567015483436997,0.5049962519413178,0.5049962519413166,2.418325526957742e-15,191.56526000314403,57.99511508441759,0.9676002825062003,0.2524871755826489
144,-6.057859633482341,-0.325453815225723,-0.3271988814460582,0.5049977079730215,0.5049977079730202,2.4183185543347355e-15,187.57202007042707,-69.69025263613688,0.9475059165748086,-0.3197388770688306
145,5.5167879529107156,0.3567570487057809,0.35863573594237375,0.5049980989004714,0.5049980989004725,2.1984697111581942e-15,185.4891848985812,75.02023299799002,0.9370345330779221,0.34923740206835785
146,-4.155682678226071,-0.4699282392852209,-0.47228939147463717,0.5049989209932196,0.5049989209932099,1.934650196377856e-14,176.44332897995866,-94.27218812380008,0.8916009091957383,-0.4528223675370593
147,4.624664699260661,0.4237414008888456,0.4259066513341999,0.5049986638155838,0.5049986638155886,9.453409182942977e-15,180.41499988489363,86.45273187670757,0.9115570864319963,0.41117388095050594
148,-5.782980689710154,-0.3406460536210337,-0.34245587021659646,0.5049979111306385,0.5049979111306464,1.5609140753058396e-14,186.5846507808708,-72.27306325074292,0.9425392409112943,-0.3340961714915611
149,-5.313248120918759,-0.37012922233172807,-0.37206515982898036,0.5049982365205472,0.5049982365205519,9.233570270568526e-15,184.54166510005598,-77.3035423611706,0.9322807972133992,-0.36173597947530967
150,-1.2758409353720646,-1.324705669667031,-1.3295650742812648,0.5049998982674742,0.504999898267475,1.758769502226117e-15,47.48617692899763,-194.28814379118788,0.24361428565139756,-0.9698722744877384
151,7.275033344761405,0.2716816980093585,0.27320077126126613,0.504996695397124,0.5049966953971301,1.2091617016694515e-14,190.71194158866737,60.67856263291447,0.963320972418978,0.2683518304592797
152,-7.574975194994709,-0.26103403512135603,-0.2625093212254424,0.5049964175882083,0.5049964175882148,1.2751166777734911e-14,191.27744933476734,-58.93634906187782,0.9661238225454122,-0.2580797465630196
153,-3.0316463223241326,-0.6342022255885045,-0.6372313891325421,0.504999425669008,0.5049994256690027,1.0552626888913704e-14,159.31301211902914,-120.94945950627171,0.8055446729807606,-0.5925350680855096
154,5.964042601341342,0.3304859102748609,0.33225239709455306,0.5049977783688119,0.5049977783688147,5.4961777664214505e-15,187.24953256974302,70.54455102135164,0.94588497385951,0.3245027496919857
155,2.678003640285899,0.7114353233809404,0.7147563046485151,0.5049995518287959,0.5049995518288034,1.4949551024572967e-14,149.7387615416074,132.61459231889134,0.7574255575545513,0.6529216408641978
156,-6.565463116284182,-0.30066088215681536,-0.3023009554756025,0.5049973080938485,0.5049973080938492,1.5389312077148405e-15,189.08624365808768,-65.5019941962562,0.9551410368815051,-0.2961515256466359
157,4.263643244894767,0.4584415997424297,0.46075425307642626,0.5049988642212577,0.5049988642212577,0.0,177.46478734849396,92.33511336417197,0.8967433333518061,0.44255119718191954
158,-6.502937256471781,-0.3035108040464948,-0.30516288983448103,0.5049973590817491,0.5049973590817531,7.914502554861005e-15,188.91903738752322,-65.98142555685467,0.9542931891360783,-0.2988724087456751
159,-6.826119443782739,-0.2893303527939103,-0.29092283864384405,0.5049970902977161,0.5049970902977156,1.0992370510200715e-15,189.74653009507273,-63.60658944507358,0.9584353240292621,-0.28531052817818603
160,7.017925449144543,0.28151900683611014,0.28307888617029897,0.5049969246348394,0.504996924634836,6.595424469730898e-15,190.17789458167422,62.30489163882383,0.9606345603620999,0.277815183804315
161,-2.668048969694598,-0.7138707499700886,-0.7172006535291227,0.5049995551540418,0.5049995551540524,2.0885402029159733e-14,149.42455245187043,-132.97368217704792,0.7558332373629034,-0.654764415277487
162,7.658051653490103,0.25822979665712165,0.2596936277739837,0.504996338665845,0.5049963386658459,1.7587818993829002e-15,191.42177073432242,58.48032086513808,0.9668437654358196,0.2553695004916726
163,3.863436542710214,0.50405247572453,0.5065566246955953,0.5049990673771305,0.504999067377132,2.858005143472597e-15,173.26087865685878,99.97872921620942,0.8756325091114211,0.4829779787991157
